gene	p
ENSFHEP00000001222	0.489728277024988
ENSFHEP00000004715	0.681615430653677
ENSFHEP00000008289	0.228953594032111
ENSFHEP00000002838	0.676117618329461
ENSFHEP00000002970	0.0933861172428483
ENSFHEP00000003750	0.0738042559687943
ENSFHEP00000004002	0.117312490388512
ENSFHEP00000005362	0.313382313472978
ENSFHEP00000006738	0.684220490767741
ENSFHEP00000023200	0.0594651922865857
ENSFHEP00000027732	0.00205365322296544
ENSFHEP00000008967	0.48218532613533
ENSFHEP00000018653	0.00306141320864069
ENSFHEP00000004250	0.101048353053736
ENSFHEP00000012747	0.000999343106615674
ENSFHEP00000015955	0.000115413485491078
ENSFHEP00000029492	0.0504206088622795
ENSFHEP00000029783	0.72734046627147
ENSFHEP00000033099	0.32262454474795
ENSFHEP00000010508	0.0570446356234461
ENSFHEP00000024931	0.291603556848705
ENSFHEP00000010987	0.00150733525213375
ENSFHEP00000014909	0.126479146821493
ENSFHEP00000023426	0.0457032182647239
ENSFHEP00000023904	0.761120679720512
ENSFHEP00000025854	0.602780482409574
ENSFHEP00000009292	0.0251521698413014
ENSFHEP00000018679	0.183690890665094
ENSFHEP00000000559	0.268898820137304
ENSFHEP00000010810	0.344819069534488
ENSFHEP00000010835	0.187444979829636
ENSFHEP00000021664	0.0720084456053478
ENSFHEP00000022433	0.235838361887387
ENSFHEP00000016287	0.103968740858991
ENSFHEP00000030242	0.651288746042913
ENSFHEP00000004519	0.29546019661373
ENSFHEP00000008360	0.0114489993339165
ENSFHEP00000020708	0.0772312886794429
ENSFHEP00000000235	0.272572964326975
ENSFHEP00000001332	0.293968929090431
ENSFHEP00000002248	0.442825095051209
ENSFHEP00000003665	0.763288850966415
ENSFHEP00000005752	0.973982964439852
ENSFHEP00000008032	0.0958717077974572
ENSFHEP00000009930	0.529368086972994
ENSFHEP00000011035	0.0297776674845617
ENSFHEP00000016082	0.326503271445754
ENSFHEP00000016603	0.111736577771658
ENSFHEP00000017610	0.160822641796087
ENSFHEP00000022330	0.0546121118059456
ENSFHEP00000029354	0.263161458402275
ENSFHEP00000032945	0.753661590029184
ENSFHEP00000033625	0.826355296843543
ENSFHEP00000005067	0.0494060036019401
ENSFHEP00000000568	0.121528624667808
ENSFHEP00000013399	0.578951664848328
ENSFHEP00000001492	0.692847448058339
ENSFHEP00000001995	0.52996848268791
ENSFHEP00000002673	0.738138852322552
ENSFHEP00000002772	0.0623802641092721
ENSFHEP00000003144	0.947238775107022
ENSFHEP00000003624	0.035858647718406
ENSFHEP00000004846	0.0122185887324266
ENSFHEP00000004947	0.307166839965202
ENSFHEP00000005269	0.994762537380359
ENSFHEP00000006397	0.0165946832227684
ENSFHEP00000006399	0.0664799975076874
ENSFHEP00000006860	0.140876741709646
ENSFHEP00000007211	0.0795645262511752
ENSFHEP00000008389	0.51973096311408
ENSFHEP00000008429	0.000289579056875435
ENSFHEP00000008845	0.186356327802238
ENSFHEP00000009585	0.00573678913169783
ENSFHEP00000011320	0.191337460277708
ENSFHEP00000011905	0.62145943814432
ENSFHEP00000014438	0.847121271215318
ENSFHEP00000015245	0.49766724975174
ENSFHEP00000015405	0.927865601153627
ENSFHEP00000016392	0.480571040398529
ENSFHEP00000016939	0.245511245895367
ENSFHEP00000016948	0.118333180596579
ENSFHEP00000016991	0.148105521242114
ENSFHEP00000017242	0.0386966890637137
ENSFHEP00000017815	0.297904302914083
ENSFHEP00000018263	0.0851555915442141
ENSFHEP00000018684	0.150106432677688
ENSFHEP00000018990	0.821829649835192
ENSFHEP00000019788	0.175809796841543
ENSFHEP00000021307	0.00722973490435336
ENSFHEP00000021488	0.316503493974003
ENSFHEP00000023250	0.147222601834871
ENSFHEP00000023430	0.3680169180794
ENSFHEP00000024699	0.0453507076703362
ENSFHEP00000024898	0.375188293253418
ENSFHEP00000025568	0.88860490663632
ENSFHEP00000025828	0.00184194803505618
ENSFHEP00000026620	0.0313448769469553
ENSFHEP00000026972	0.0624945946327351
ENSFHEP00000027166	0.106666941044155
ENSFHEP00000028312	0.216095108523911
ENSFHEP00000030133	0.114982786750156
ENSFHEP00000030806	0.658865978928281
ENSFHEP00000030851	0.137983220528221
ENSFHEP00000031862	0.789937888539281
ENSFHEP00000032526	0.304882371360979
ENSFHEP00000035011	0.656895992710659
ENSFHEP00000000652	0.883836554039213
ENSFHEP00000000868	0.0239368088533145
ENSFHEP00000001228	0.584983096821589
ENSFHEP00000002013	0.117547074104323
ENSFHEP00000002556	0.00927839607104874
ENSFHEP00000002754	0.0672193606648823
ENSFHEP00000003336	0.457176775199036
ENSFHEP00000003586	0.65827612774821
ENSFHEP00000004307	0.561652259549467
ENSFHEP00000004993	0.00783886127557389
ENSFHEP00000005322	0.217734593023661
ENSFHEP00000007178	0.0245637432916777
ENSFHEP00000008306	0.622340990789612
ENSFHEP00000008994	0.476792649313233
ENSFHEP00000009336	0.140844234712453
ENSFHEP00000009365	0.0975473979380976
ENSFHEP00000009408	0.403293198721489
ENSFHEP00000009586	0.660235257646986
ENSFHEP00000010042	0.004758427435708
ENSFHEP00000011077	0.420952562029055
ENSFHEP00000013028	0.0866777593417898
ENSFHEP00000016733	0.292886194217428
ENSFHEP00000017603	0.00146563270054981
ENSFHEP00000018520	0.402029347996474
ENSFHEP00000018570	0.405524039105797
ENSFHEP00000020297	0.0130970879079328
ENSFHEP00000020514	0.306755689999253
ENSFHEP00000020578	0.183257663915607
ENSFHEP00000020827	0.00152863806715288
ENSFHEP00000021009	0.162266775996108
ENSFHEP00000022381	0.715209309811097
ENSFHEP00000023225	0.104210709282357
ENSFHEP00000024652	0.811016343609446
ENSFHEP00000024787	0.485056389259385
ENSFHEP00000025226	0.00546848766617597
ENSFHEP00000025473	0.708097117312427
ENSFHEP00000025676	0.175845067002219
ENSFHEP00000025787	0.0699732970709905
ENSFHEP00000026217	0.210911846733519
ENSFHEP00000026413	0.0842836475917288
ENSFHEP00000026507	0.0482443255704889
ENSFHEP00000027143	0.0960136147920295
ENSFHEP00000027481	0.319622237120163
ENSFHEP00000027600	0.712607768731868
ENSFHEP00000029859	0.021026752615221
ENSFHEP00000030206	0.301269039911542
ENSFHEP00000030996	0.0471197298800596
ENSFHEP00000031147	0.69237786105448
ENSFHEP00000031849	0.157643494492637
ENSFHEP00000032417	0.0316051302177256
ENSFHEP00000032422	0.567952226834352
ENSFHEP00000033835	0.0204897572886216
ENSFHEP00000033897	0.109823001225241
ENSFHEP00000034296	0.804933474180557
ENSFHEP00000035178	0.442095999792236
ENSFHEP00000005981	0.299712789134754
ENSFHEP00000012397	0.000116272975603241
ENSFHEP00000024821	0.285533619359455
ENSFHEP00000002138	0.849178654962769
ENSFHEP00000012162	0.00473132633603375
ENSFHEP00000001045	0.145685225251483
ENSFHEP00000004369	0.0252090681826896
ENSFHEP00000008069	0.018673226419125
ENSFHEP00000011613	0.00235705296308568
ENSFHEP00000014387	0.99990960184176
ENSFHEP00000017962	0.0442140281140526
ENSFHEP00000017992	0.644060588367293
ENSFHEP00000018419	0.88743781855051
ENSFHEP00000028892	0.928208144131659
ENSFHEP00000002564	0.958089530833528
ENSFHEP00000032882	0.460271567366905
ENSFHEP00000001574	0.0954609193782414
ENSFHEP00000028664	0.00113236957389892
ENSFHEP00000023061	0.0591139631721162
ENSFHEP00000032193	0.00277882701865708
ENSFHEP00000010060	0.934097034306925
ENSFHEP00000008548	0.685208756389506
ENSFHEP00000013313	0.219671091861023
ENSFHEP00000021055	0.124330079620215
ENSFHEP00000026546	0.0901856892965927
ENSFHEP00000034106	0.0653739069674946
ENSFHEP00000001512	0.831591894510371
ENSFHEP00000011080	0.151527737876231
ENSFHEP00000024649	0.500062439484428
ENSFHEP00000033174	0.0347096592664221
ENSFHEP00000007201	0.324709461275334
ENSFHEP00000006228	0.240909731389605
ENSFHEP00000007077	0.00279958342701445
ENSFHEP00000012428	0.715939360037501
ENSFHEP00000021274	0.778912470514078
ENSFHEP00000029455	0.233181877415797
ENSFHEP00000023729	0.0496867947764194
ENSFHEP00000003727	0.796603318328288
ENSFHEP00000003753	0.103189571963389
ENSFHEP00000008907	0.275305473258225
ENSFHEP00000009857	0.36286453168228
ENSFHEP00000021161	0.224666462553916
ENSFHEP00000021987	0.0282197817596849
ENSFHEP00000000112	0.814623382624906
ENSFHEP00000001234	0.305101903080437
ENSFHEP00000001972	0.0167136013419373
ENSFHEP00000002299	0.0868851295497093
ENSFHEP00000003984	0.181887887614974
ENSFHEP00000006030	0.724999937465585
ENSFHEP00000006619	0.853750447074679
ENSFHEP00000007603	0.04698835844449
ENSFHEP00000010500	0.578180073812952
ENSFHEP00000010665	0.0478794615212127
ENSFHEP00000012686	0.139260840498818
ENSFHEP00000013494	0.014309243173417
ENSFHEP00000014746	0.0238206067286596
ENSFHEP00000015890	0.563756327724773
ENSFHEP00000015937	0.0608106536880357
ENSFHEP00000016532	0.501017780057236
ENSFHEP00000017223	0.300418110287837
ENSFHEP00000023389	0.724032750108876
ENSFHEP00000024946	0.644011055328059
ENSFHEP00000026170	0.570330785228266
ENSFHEP00000028836	0.0484325117420452
ENSFHEP00000029500	0.0130124421232741
ENSFHEP00000030897	0.145719003153437
ENSFHEP00000032400	0.0195041608960513
ENSFHEP00000033376	0.114094603827325
ENSFHEP00000034074	0.143548653794727
ENSFHEP00000011537	0.00594799743670771
ENSFHEP00000027172	0.136329997677904
ENSFHEP00000005224	0.14311890625093
ENSFHEP00000028200	0.00483123524054345
ENSFHEP00000017502	0.929969531667266
ENSFHEP00000019869	0.340100167536397
ENSFHEP00000033707	0.0868011736118093
ENSFHEP00000009674	0.19857186662001
ENSFHEP00000018397	0.156876802764463
ENSFHEP00000027796	0.664161825216721
ENSFHEP00000029563	0.0165863705379748
ENSFHEP00000030933	0.332144045764572
ENSFHEP00000026979	0.422456077470688
ENSFHEP00000028068	0.0275422478055141
ENSFHEP00000018175	0.157956461288904
ENSFHEP00000003357	0.0134686101295199
ENSFHEP00000026885	0.292501509000446
ENSFHEP00000032731	0.146441158741033
ENSFHEP00000001466	0.107508149432186
ENSFHEP00000030825	0.00460457194141159
ENSFHEP00000006770	0.232421313742582
ENSFHEP00000020338	0.257030913749038
ENSFHEP00000006880	0.767600853899233
ENSFHEP00000007412	0.13458007953706
ENSFHEP00000008217	0.540562851241905
ENSFHEP00000017208	0.948511211246849
ENSFHEP00000018916	0.197754042923634
ENSFHEP00000023197	0.515985847808857
ENSFHEP00000025773	0.217615650630782
ENSFHEP00000032030	0.0187374327134457
ENSFHEP00000033715	0.648820600357129
ENSFHEP00000000638	0.328838545569872
ENSFHEP00000003694	0.42688236275234
ENSFHEP00000022940	0.465578304640547
ENSFHEP00000023077	0.101055722527548
ENSFHEP00000032652	0.521141421517699
ENSFHEP00000006036	0.0366535473172969
ENSFHEP00000017947	0.493379251014568
ENSFHEP00000027102	0.0887842569045018
ENSFHEP00000027075	0.598656055932816
ENSFHEP00000022971	0.0839001042989115
ENSFHEP00000027691	0.601099729921125
ENSFHEP00000007763	0.00907988286777023
ENSFHEP00000008581	0.579103700351546
ENSFHEP00000012369	0.102242485304379
ENSFHEP00000014685	0.239688731188333
ENSFHEP00000019934	0.627476056787428
ENSFHEP00000020807	0.222733212659017
ENSFHEP00000022757	0.0650816322438299
ENSFHEP00000024319	0.131463877871655
ENSFHEP00000026825	0.000246912723063327
ENSFHEP00000004143	0.0968974169117397
ENSFHEP00000005218	0.0130420595536104
ENSFHEP00000005851	0.00759930065275286
ENSFHEP00000013612	0.340751329888197
ENSFHEP00000024539	0.0555007818150592
ENSFHEP00000025485	0.970304050775204
ENSFHEP00000027285	0.0554715915544243
ENSFHEP00000005873	0.628030386570018
ENSFHEP00000013529	0.0181849211577867
ENSFHEP00000030487	0.900222723872889
ENSFHEP00000004535	0.297577379775822
ENSFHEP00000014182	0.0630678462819266
ENSFHEP00000035196	0.55417649755439
ENSFHEP00000005646	0.159824729491742
ENSFHEP00000000111	0.821521092084115
ENSFHEP00000004573	0.140696487878473
ENSFHEP00000015474	0.434080949690699
ENSFHEP00000023067	0.865407521105504
ENSFHEP00000028307	0.51499953562037
ENSFHEP00000000665	0.483761950232896
ENSFHEP00000001042	0.064625058294001
ENSFHEP00000003326	0.0396110239621008
ENSFHEP00000009058	0.571704687961036
ENSFHEP00000009517	0.448228867403025
ENSFHEP00000010320	0.0189035016426534
ENSFHEP00000011339	0.0376970530533001
ENSFHEP00000013628	0.210382758115783
ENSFHEP00000016324	0.0735303302764628
ENSFHEP00000016897	0.643821105200513
ENSFHEP00000019551	0.33983132216975
ENSFHEP00000022066	0.852780544804636
ENSFHEP00000022822	0.100491134111303
ENSFHEP00000025658	0.0304086334711764
ENSFHEP00000027296	0.330556158686934
ENSFHEP00000003187	0.0768293994020523
ENSFHEP00000005779	0.891581825397523
ENSFHEP00000006195	0.704820077129437
ENSFHEP00000007197	0.0374166147024315
ENSFHEP00000011484	0.0543033206984322
ENSFHEP00000012178	0.0166797917207177
ENSFHEP00000013368	0.0687780948751444
ENSFHEP00000015016	0.0988115223650214
ENSFHEP00000019867	0.0100929160033833
ENSFHEP00000020832	0.297403043374092
ENSFHEP00000023018	0.0896032837100085
ENSFHEP00000024385	0.037190771843562
ENSFHEP00000028013	0.00703970836799416
ENSFHEP00000029867	0.143993695520696
ENSFHEP00000030532	0.140046699890165
ENSFHEP00000032109	0.707035333405
ENSFHEP00000032363	0.579214684291283
ENSFHEP00000032569	0.00250610331993241
ENSFHEP00000032590	0.135139465616978
ENSFHEP00000035150	0.381542391468728
ENSFHEP00000004725	0.42845902171958
ENSFHEP00000018428	0.0498765936797218
ENSFHEP00000030355	0.453782176051005
ENSFHEP00000032939	0.0901001938525712
ENSFHEP00000005373	0.518880212203973
ENSFHEP00000021613	0.203470653849836
ENSFHEP00000025731	0.0510325730064097
ENSFHEP00000013015	0.127752715334488
ENSFHEP00000007226	0.0929918738833599
ENSFHEP00000016537	0.0425549021878226
ENSFHEP00000009954	0.665835290916974
ENSFHEP00000030466	0.150009986473459
ENSFHEP00000003510	0.39977747567922
ENSFHEP00000006292	0.810123853421955
ENSFHEP00000007223	0.0954597073866345
ENSFHEP00000031001	0.0653925947673966
ENSFHEP00000014001	0.596765546487777
ENSFHEP00000013791	0.236235890058909
ENSFHEP00000005017	0.322474147016011
ENSFHEP00000014691	0.165649567176557
ENSFHEP00000015911	0.595640302881423
ENSFHEP00000022256	0.0131462385360462
ENSFHEP00000027086	0.831970693989603
ENSFHEP00000028263	0.137455206584512
ENSFHEP00000030519	0.148969532897321
ENSFHEP00000010296	0.309882719557851
ENSFHEP00000021965	0.027010591996996
ENSFHEP00000003265	0.00941925801233088
ENSFHEP00000001436	0.810499127396712
ENSFHEP00000004040	0.0673887085644576
ENSFHEP00000017055	0.356197838107473
ENSFHEP00000015851	0.00442495737610942
ENSFHEP00000013675	0.567861715997901
ENSFHEP00000027389	0.879404313451273
ENSFHEP00000000114	0.746218438967234
ENSFHEP00000006052	0.174952972271914
ENSFHEP00000021305	0.20631945390103
ENSFHEP00000004477	0.161561002576258
ENSFHEP00000004892	0.233423235226375
ENSFHEP00000027511	0.20117353109416
ENSFHEP00000009722	0.770391491323783
ENSFHEP00000000156	0.599106167380926
ENSFHEP00000014403	0.24298711501703
ENSFHEP00000030697	0.0126548623955443
ENSFHEP00000031811	0.102728120558679
ENSFHEP00000034039	0.252995029466904
ENSFHEP00000035185	0.16669325500275
ENSFHEP00000002112	0.018519787043667
ENSFHEP00000002349	0.282640384693992
ENSFHEP00000011058	0.750163543389847
ENSFHEP00000015844	0.68874350172473
ENSFHEP00000024443	0.00462007882190272
ENSFHEP00000001460	0.335609117908608
ENSFHEP00000017448	0.102169925208408
ENSFHEP00000030257	0.0670638385151376
ENSFHEP00000034305	0.596619852262359
ENSFHEP00000011546	0.00397830405871963
ENSFHEP00000015599	0.364900220163638
ENSFHEP00000023506	0.00151600104169826
ENSFHEP00000005767	0.242437587214944
ENSFHEP00000016542	0.00223940676499942
ENSFHEP00000003866	0.105829756070343
ENSFHEP00000034510	0.120764550866636
ENSFHEP00000019159	0.00978988449648157
ENSFHEP00000019682	0.806616034237243
ENSFHEP00000031444	0.0538459164151954
ENSFHEP00000001218	0.00317991768332496
ENSFHEP00000001719	0.100080450800689
ENSFHEP00000002295	0.325367059694652
ENSFHEP00000003209	0.00661187909490693
ENSFHEP00000004524	0.179001429654827
ENSFHEP00000008766	0.425888441457445
ENSFHEP00000009869	0.813954579724207
ENSFHEP00000012443	0.15729453860345
ENSFHEP00000013215	0.581015742547098
ENSFHEP00000015151	0.00264413373810777
ENSFHEP00000015389	0.404484885729216
ENSFHEP00000015554	0.601768017574448
ENSFHEP00000019667	0.0782427647867104
ENSFHEP00000022344	0.579464801541261
ENSFHEP00000022728	0.799484597476312
ENSFHEP00000025911	0.863795696252444
ENSFHEP00000028350	0.251336813785771
ENSFHEP00000028391	0.13274741229579
ENSFHEP00000030533	0.935022116697218
ENSFHEP00000031040	0.0693014256528984
ENSFHEP00000031372	0.123190349911225
ENSFHEP00000032787	0.335543513741467
ENSFHEP00000033633	0.571679521505333
ENSFHEP00000000044	0.0298496353353247
ENSFHEP00000011899	0.679027932617282
ENSFHEP00000025393	0.73317412735303
ENSFHEP00000000135	0.174579879776513
ENSFHEP00000009370	0.0946096143979457
ENSFHEP00000000812	0.652329787023177
ENSFHEP00000025816	0.929461164365438
ENSFHEP00000028898	0.0911231319308701
ENSFHEP00000034439	0.152887873153091
ENSFHEP00000002920	0.100420618598952
ENSFHEP00000014814	0.559655551165469
ENSFHEP00000025059	0.118673191039353
ENSFHEP00000001016	0.490198797840257
ENSFHEP00000001581	0.984478940773008
ENSFHEP00000006181	0.072734714229964
ENSFHEP00000007834	0.604211142880595
ENSFHEP00000008999	0.140692807908353
ENSFHEP00000019926	0.375908379480282
ENSFHEP00000026334	0.0592998747305298
ENSFHEP00000030304	0.0303928332606475
ENSFHEP00000025083	0.0472888876614731
ENSFHEP00000002927	0.0129504131743693
ENSFHEP00000011354	0.315010831264293
ENSFHEP00000015408	0.132571206556381
ENSFHEP00000016040	0.170492187868602
ENSFHEP00000019809	0.664491460353551
ENSFHEP00000001552	0.00175396639300502
ENSFHEP00000004852	0.0333394980415812
ENSFHEP00000005425	0.00394653225170543
ENSFHEP00000009752	0.0831481337519255
ENSFHEP00000011408	0.515118070879586
ENSFHEP00000011587	0.00625027496162636
ENSFHEP00000011918	0.0652395622870201
ENSFHEP00000013571	0.762273497389741
ENSFHEP00000014224	0.454429463544754
ENSFHEP00000017912	0.122739176707494
ENSFHEP00000018661	0.0569658223137668
ENSFHEP00000019873	0.526145304892542
ENSFHEP00000023315	0.133587412308192
ENSFHEP00000024453	0.103715336768853
ENSFHEP00000026790	0.0450543540038597
ENSFHEP00000027992	0.0665745725845207
ENSFHEP00000029034	0.702024073529259
ENSFHEP00000032542	0.0331912045712233
ENSFHEP00000033132	0.175667465949555
ENSFHEP00000034202	0.875230092405294
ENSFHEP00000001998	0.310586924223187
ENSFHEP00000033547	0.683463972846811
ENSFHEP00000012114	0.806513212070817
ENSFHEP00000018989	0.33273093951315
ENSFHEP00000028255	0.321157672337923
ENSFHEP00000006074	0.263806122569558
ENSFHEP00000011849	0.00251404011618766
ENSFHEP00000012983	0.0971453876215151
ENSFHEP00000014149	0.0814242134418043
ENSFHEP00000017945	0.350141667383002
ENSFHEP00000019144	0.00183844961169965
ENSFHEP00000021176	0.138629039565766
ENSFHEP00000021766	0.0288918589678906
ENSFHEP00000031261	0.00273265403543368
ENSFHEP00000033706	0.259347516420893
ENSFHEP00000028555	0.0322440943551291
ENSFHEP00000025921	0.0184152262531591
ENSFHEP00000028478	0.00619762501348528
ENSFHEP00000002039	0.387825522871929
ENSFHEP00000008587	0.571623414005013
ENSFHEP00000017185	0.40039299872646
ENSFHEP00000001369	0.0144226086755165
ENSFHEP00000000681	0.503037950230001
ENSFHEP00000000921	0.0512104695014404
ENSFHEP00000002167	0.983591445139077
ENSFHEP00000002466	0.662350999863647
ENSFHEP00000003637	0.0287529114783196
ENSFHEP00000005240	0.238770600407658
ENSFHEP00000008320	0.216676790948365
ENSFHEP00000010711	0.298632068417664
ENSFHEP00000011071	0.0581016999379291
ENSFHEP00000012865	0.0635101152402089
ENSFHEP00000013073	0.191170144229344
ENSFHEP00000013746	0.0953328657904597
ENSFHEP00000014782	0.324275780705847
ENSFHEP00000015472	0.189383313424976
ENSFHEP00000016308	0.333895420217086
ENSFHEP00000017235	0.00326303835591057
ENSFHEP00000017697	0.0479914939187422
ENSFHEP00000018264	0.113919719992689
ENSFHEP00000020130	0.838208869001373
ENSFHEP00000020140	0.121554156553311
ENSFHEP00000022206	0.0483585405120572
ENSFHEP00000022462	0.995898734765184
ENSFHEP00000023170	0.365294064680584
ENSFHEP00000023390	0.00892301832512373
ENSFHEP00000023640	0.0265732041781183
ENSFHEP00000031319	0.705352937462082
ENSFHEP00000033386	0.933442789156083
ENSFHEP00000033824	0.966515729156368
ENSFHEP00000034396	0.862672058973345
ENSFHEP00000007277	0.0184738918915112
ENSFHEP00000009788	0.678571769405847
ENSFHEP00000012378	0.0329096190500097
ENSFHEP00000013129	0.137685150231106
ENSFHEP00000022930	0.330303939672337
ENSFHEP00000035157	0.936224045556883
ENSFHEP00000003536	0.173786547504669
ENSFHEP00000028092	0.0716160193225911
ENSFHEP00000004760	0.0107052995376218
ENSFHEP00000015141	0.55851168429442
ENSFHEP00000015873	0.0997393230231163
ENSFHEP00000009102	0.149013982215041
ENSFHEP00000000210	0.0180166595823325
ENSFHEP00000018503	0.00868001757323459
ENSFHEP00000000680	0.595918299557756
ENSFHEP00000003575	0.00796074804439934
ENSFHEP00000035056	0.821877999244545
ENSFHEP00000030959	0.155114620135588
ENSFHEP00000004354	0.016582609593112
ENSFHEP00000014972	0.0542479039189633
ENSFHEP00000006415	0.18295109151302
ENSFHEP00000008414	0.185314614703504
ENSFHEP00000009319	0.0908184161923021
ENSFHEP00000010308	0.788989596059173
ENSFHEP00000027676	0.0557914403414313
ENSFHEP00000033573	0.0759659560810853
ENSFHEP00000021452	0.177934279530685
ENSFHEP00000031354	0.0146442161766192
ENSFHEP00000008821	0.0585166121189576
ENSFHEP00000009344	0.991430935016211
ENSFHEP00000022859	0.00615239067195697
ENSFHEP00000030449	0.0304494250182526
ENSFHEP00000001738	0.221158295975064
ENSFHEP00000023395	0.0199290605936499
ENSFHEP00000004733	0.0177333864130026
ENSFHEP00000022408	0.369003827175809
ENSFHEP00000014390	0.00996761187017237
ENSFHEP00000016043	0.239545434163847
ENSFHEP00000000640	0.219299045390743
ENSFHEP00000002486	0.414052104569503
ENSFHEP00000012392	0.90777543529174
ENSFHEP00000018173	0.15742885979615
ENSFHEP00000026072	0.524601926909694
ENSFHEP00000034334	0.0247705143860007
ENSFHEP00000004178	0.22407292363445
ENSFHEP00000005513	0.308660215020339
ENSFHEP00000005525	0.745494042194948
ENSFHEP00000006497	0.00417514996468979
ENSFHEP00000011524	0.116037301205354
ENSFHEP00000014394	0.000396542011516375
ENSFHEP00000015600	0.0391555345642824
ENSFHEP00000021157	0.00774585666927747
ENSFHEP00000021896	0.850334215350422
ENSFHEP00000022252	0.0753263568606298
ENSFHEP00000024241	0.0871814732480021
ENSFHEP00000031440	0.912137422736186
ENSFHEP00000031724	0.0252672179423054
ENSFHEP00000033868	0.0341131745294761
ENSFHEP00000006086	0.0161284585852385
ENSFHEP00000009284	0.250724754680784
ENSFHEP00000010678	0.073607771055714
ENSFHEP00000011605	0.0946174774113975
ENSFHEP00000018411	0.939636680762934
ENSFHEP00000020374	0.97259057817082
ENSFHEP00000033077	0.644034638592444
ENSFHEP00000027929	0.105404053153758
ENSFHEP00000035139	0.846051347041305
ENSFHEP00000021963	0.245839915895316
ENSFHEP00000003151	0.463965709833246
ENSFHEP00000017488	0.665903210236597
ENSFHEP00000017503	0.0166287771557258
ENSFHEP00000017841	0.721472082347777
ENSFHEP00000017940	0.121290312832779
ENSFHEP00000010471	0.00451086836632446
ENSFHEP00000010391	0.96969271815933
ENSFHEP00000022146	0.0636056447328027
ENSFHEP00000022736	0.205135164815554
ENSFHEP00000033756	0.157283641100889
ENSFHEP00000009241	0.225961238940155
ENSFHEP00000007757	0.00892932674333227
ENSFHEP00000004887	0.0720737147286381
ENSFHEP00000007272	0.127553321200307
ENSFHEP00000021569	0.319123793782593
ENSFHEP00000001819	0.116817280457822
ENSFHEP00000017119	0.330323677916259
ENSFHEP00000016941	0.000797991497475206
ENSFHEP00000031292	0.0939423410891882
ENSFHEP00000028565	0.173084506408403
ENSFHEP00000003623	0.230495511637868
ENSFHEP00000004585	0.00201815138756154
ENSFHEP00000010399	0.644574988968909
ENSFHEP00000013432	0.0752061421329943
ENSFHEP00000013776	0.0228876342177685
ENSFHEP00000015560	0.780659720073098
ENSFHEP00000015803	0.305732379865366
ENSFHEP00000020934	0.93907037173934
ENSFHEP00000022060	0.0401099242709823
ENSFHEP00000023482	0.0429438194950978
ENSFHEP00000025261	0.411673560507825
ENSFHEP00000027807	0.322701521042484
ENSFHEP00000028677	0.702508326588098
ENSFHEP00000032497	0.0184053922271266
ENSFHEP00000034574	0.36159186025876
ENSFHEP00000021405	0.00555071596517227
ENSFHEP00000021992	0.377546622133599
ENSFHEP00000030113	0.335094610898771
ENSFHEP00000002557	0.0732397640290796
ENSFHEP00000002926	0.776781454676625
ENSFHEP00000003540	0.103782893996721
ENSFHEP00000005336	0.407992819041996
ENSFHEP00000006646	0.03603340816524
ENSFHEP00000008317	0.0797250931323735
ENSFHEP00000011125	0.243545954808461
ENSFHEP00000016660	0.229439486807106
ENSFHEP00000019010	0.0437137854631728
ENSFHEP00000021754	0.900319052627858
ENSFHEP00000024052	0.0198898542754007
ENSFHEP00000024910	0.206768516620433
ENSFHEP00000026019	0.456757959973426
ENSFHEP00000028852	0.127549654805383
ENSFHEP00000031804	0.792788136746209
ENSFHEP00000003384	0.987201971969564
ENSFHEP00000001336	0.020995401033159
ENSFHEP00000002172	0.0614844071799645
ENSFHEP00000008192	0.0492119827037614
ENSFHEP00000011512	0.0537891835269687
ENSFHEP00000014259	0.0133114553490104
ENSFHEP00000034211	0.804278283612652
ENSFHEP00000021884	0.654726224397601
ENSFHEP00000001761	0.00982862183290378
ENSFHEP00000004910	0.763499610829236
ENSFHEP00000014372	0.791258133391286
ENSFHEP00000027035	0.40637049953198
ENSFHEP00000030614	0.0787250751432581
ENSFHEP00000005799	0.0107875622042228
ENSFHEP00000011713	0.857862274414419
ENSFHEP00000020312	0.992995462743054
ENSFHEP00000021946	0.0111192409330509
ENSFHEP00000004750	0.478851460953198
ENSFHEP00000030420	0.667213738996305
ENSFHEP00000012970	0.1367420337014
ENSFHEP00000018322	0.0114968921871321
ENSFHEP00000001370	0.622832062131861
ENSFHEP00000031105	0.576449121040288
ENSFHEP00000003190	0.967167940100569
ENSFHEP00000011622	0.276456490935656
ENSFHEP00000012618	0.713361713204861
ENSFHEP00000012917	0.969051425446605
ENSFHEP00000035143	0.96241654683671
ENSFHEP00000000214	0.0368053880453985
ENSFHEP00000001125	0.133019502555128
ENSFHEP00000007242	0.592550979908344
ENSFHEP00000011669	0.103633397316337
ENSFHEP00000012884	0.187460987257433
ENSFHEP00000014093	0.270858685342345
ENSFHEP00000015697	0.0792720357374568
ENSFHEP00000015861	0.288696711820201
ENSFHEP00000016123	0.00714175044542395
ENSFHEP00000016903	0.127661336162067
ENSFHEP00000018068	0.62194344604808
ENSFHEP00000021562	0.871733159186074
ENSFHEP00000022547	0.0575807188533397
ENSFHEP00000022866	0.0227921897544005
ENSFHEP00000023821	0.0531504843265111
ENSFHEP00000023888	0.603661553916178
ENSFHEP00000026550	0.573839931322905
ENSFHEP00000031003	0.61146240216374
