gene	p
ENSFHEP00000006187	0.982461725731595
ENSFHEP00000007581	0.415499290112829
ENSFHEP00000007709	0.026086728313008
ENSFHEP00000007922	0.0921261989367615
ENSFHEP00000008708	0.266749985220091
ENSFHEP00000009299	0.331346592332408
ENSFHEP00000010665	0.0567921204826435
ENSFHEP00000010974	0.911586269806136
ENSFHEP00000013103	0.367847338744024
ENSFHEP00000014864	0.0571773148249865
ENSFHEP00000015712	0.126167097117929
ENSFHEP00000016053	0.723074191913235
ENSFHEP00000016063	0.920296008541544
ENSFHEP00000016881	0.516435295915271
ENSFHEP00000017100	0.591255371865266
ENSFHEP00000021270	0.857669953765624
ENSFHEP00000022464	0.752093835328058
ENSFHEP00000022523	0.0065293805749545
ENSFHEP00000023479	0.213799646153073
ENSFHEP00000023870	0.145165366194269
ENSFHEP00000028717	0.33612090507183
ENSFHEP00000030436	0.814688699593345
ENSFHEP00000030578	0.00249168634109443
ENSFHEP00000031560	0.0888153285206724
ENSFHEP00000031949	0.916981572055414
ENSFHEP00000032215	0.442686373396096
ENSFHEP00000033159	0.928024476577399
ENSFHEP00000033191	0.740966569723735
ENSFHEP00000034053	0.0617342304815359
ENSFHEP00000034133	0.208482265957799
ENSFHEP00000034430	0.336319862310785
ENSFHEP00000007222	0.132788098920897
ENSFHEP00000008250	0.0251733454286914
ENSFHEP00000016619	0.981231876161247
ENSFHEP00000021380	0.987382635306976
ENSFHEP00000021930	0.629178860237431
ENSFHEP00000023731	0.446291996503677
ENSFHEP00000024259	0.677129505872985
ENSFHEP00000027778	0.128543958816788
ENSFHEP00000034750	0.144221493545134
ENSFHEP00000016997	0.927003310655817
ENSFHEP00000011704	0.44557740107535
ENSFHEP00000027518	0.144272376236634
ENSFHEP00000033618	0.224948421518394
ENSFHEP00000005207	0.597977769493481
ENSFHEP00000012129	0.982778958297682
ENSFHEP00000025299	0.652057124152626
ENSFHEP00000005738	0.389016655065613
ENSFHEP00000006042	0.989578920814655
ENSFHEP00000023009	0.0216938165178751
ENSFHEP00000013120	0.963695219609242
ENSFHEP00000007650	0.99285500772686
ENSFHEP00000009513	0.306125613663782
ENSFHEP00000014729	0.839435228773678
ENSFHEP00000003228	0.758181459991501
ENSFHEP00000030147	0.988601061283353
ENSFHEP00000031222	0.147242396831923
ENSFHEP00000013698	0.248471346558523
ENSFHEP00000014619	0.072874910128982
ENSFHEP00000022421	0.89414765944783
ENSFHEP00000001238	0.810851551258988
ENSFHEP00000024830	0.288586731352375
ENSFHEP00000027920	0.0920384208114813
ENSFHEP00000000013	0.0567789379294653
ENSFHEP00000000538	0.0159707372324141
ENSFHEP00000000782	0.160871863611891
ENSFHEP00000004524	0.78085021179743
ENSFHEP00000006089	0.16558188820101
ENSFHEP00000008197	0.0299660776010658
ENSFHEP00000008494	0.434495009088099
ENSFHEP00000008890	0.524307270690042
ENSFHEP00000010615	0.134438553784768
ENSFHEP00000010938	0.390704402307041
ENSFHEP00000011768	0.621968348029813
ENSFHEP00000012814	0.108130459775726
ENSFHEP00000013087	0.571115277530382
ENSFHEP00000013272	0.629178860237428
ENSFHEP00000014575	0.536736692616373
ENSFHEP00000014767	0.542612827313464
ENSFHEP00000017181	0.295093258984638
ENSFHEP00000021656	0.0962573465916948
ENSFHEP00000022672	0.567229245638969
ENSFHEP00000027024	0.497678801739485
ENSFHEP00000029427	0.163142802937535
ENSFHEP00000030742	0.0238665735378616
ENSFHEP00000031455	0.0515629833709121
ENSFHEP00000031532	0.289688534320971
ENSFHEP00000031557	0.173975067025187
ENSFHEP00000033236	0.637729954965739
ENSFHEP00000034478	0.177058715902782
ENSFHEP00000023052	0.641109308415712
ENSFHEP00000005006	0.851343186757938
ENSFHEP00000000812	0.658518638563047
ENSFHEP00000004019	0.961084494001126
ENSFHEP00000005550	0.0988091486151292
ENSFHEP00000008878	0.728882356660918
ENSFHEP00000009781	0.156864413414744
ENSFHEP00000011265	0.633523774728276
ENSFHEP00000013607	0.990749134426342
ENSFHEP00000014245	0.850307559587773
ENSFHEP00000014635	0.646821764320432
ENSFHEP00000017377	0.219046642825448
ENSFHEP00000017989	0.330162935572834
ENSFHEP00000019755	0.885929489759893
ENSFHEP00000021543	0.450745746573527
ENSFHEP00000026962	0.567898869874341
ENSFHEP00000032660	0.768103806322224
ENSFHEP00000006329	0.142826116768198
ENSFHEP00000035031	0.133691623134278
ENSFHEP00000002400	0.294448046670829
ENSFHEP00000019719	0.243204291090419
ENSFHEP00000032545	0.105157930441245
ENSFHEP00000011953	0.209679600538135
ENSFHEP00000002207	0.751193458013358
ENSFHEP00000008748	0.465710138913133
ENSFHEP00000010423	0.682405303499114
ENSFHEP00000012284	0.414481954016936
ENSFHEP00000018945	0.53323665996313
ENSFHEP00000021342	0.465710138913134
ENSFHEP00000024266	0.0207933657668673
ENSFHEP00000025761	0.59449214662712
ENSFHEP00000027400	0.479647430699098
ENSFHEP00000029538	0.752587347663206
ENSFHEP00000034694	0.0967924990359172
ENSFHEP00000025945	0.471455724458943
ENSFHEP00000013127	0.973992230832903
ENSFHEP00000013570	0.310906013257109
ENSFHEP00000018564	0.179639644800358
ENSFHEP00000019469	0.308966677148384
ENSFHEP00000020490	0.787753516331473
ENSFHEP00000020987	0.308268846203717
ENSFHEP00000021059	0.983393175485184
ENSFHEP00000029118	0.985220953911631
ENSFHEP00000030763	0.399554789529773
ENSFHEP00000000652	0.55908746190483
ENSFHEP00000008421	0.756813136225917
ENSFHEP00000019760	0.134693297704703
ENSFHEP00000029497	0.20489459918609
ENSFHEP00000033174	0.351326079530975
ENSFHEP00000012147	0.886754573457157
ENSFHEP00000021701	0.350374941459894
ENSFHEP00000025838	0.953126414658504
ENSFHEP00000030233	0.0223507706505034
ENSFHEP00000012521	0.538441742276871
ENSFHEP00000015604	0.372846067116815
ENSFHEP00000016140	0.562154963171238
ENSFHEP00000024512	0.24114902653473
ENSFHEP00000026045	0.465710138913131
ENSFHEP00000032188	0.881256637592981
ENSFHEP00000016009	0.178804986275374
ENSFHEP00000028094	0.354490332296964
ENSFHEP00000009133	0.500237148190274
ENSFHEP00000010973	0.540904689556564
ENSFHEP00000029428	0.0166662870703072
ENSFHEP00000033729	0.126993273291138
ENSFHEP00000013421	0.921273817475323
ENSFHEP00000014645	0.00718372578708748
ENSFHEP00000010886	0.488385146758723
ENSFHEP00000011331	0.657632518413117
ENSFHEP00000012613	0.562717285634587
ENSFHEP00000018247	0.13853587538751
ENSFHEP00000020469	0.763441095103499
ENSFHEP00000027718	0.0288872300315202
ENSFHEP00000015582	0.291551984365043
ENSFHEP00000026481	0.171417114117047
ENSFHEP00000013553	0.290812554722101
ENSFHEP00000019355	0.835810963396867
ENSFHEP00000021557	0.0172814608847
ENSFHEP00000025161	0.473974655041257
ENSFHEP00000021345	0.329462451242505
ENSFHEP00000022810	0.665222107239223
ENSFHEP00000030631	0.0704647504800761
ENSFHEP00000019611	0.681164038618355
ENSFHEP00000019050	0.22558532265902
ENSFHEP00000000504	0.874956147375624
ENSFHEP00000002854	0.0513196328774121
ENSFHEP00000008431	0.0266427892473614
ENSFHEP00000015235	0.194002929091324
ENSFHEP00000021700	0.677129505872986
ENSFHEP00000026153	0.197035661902976
ENSFHEP00000007542	0.524317437271189
ENSFHEP00000016907	0.936383734947814
ENSFHEP00000025090	0.826735971339676
ENSFHEP00000011421	0.647108979818431
ENSFHEP00000017330	0.264250156638327
ENSFHEP00000008790	0.164412026419896
ENSFHEP00000020845	0.473264652184525
ENSFHEP00000022019	0.114794645367599
ENSFHEP00000032470	0.0980047013683739
ENSFHEP00000034718	0.496432090577717
ENSFHEP00000032979	0.0104659896982288
ENSFHEP00000010269	0.468045682402712
ENSFHEP00000023228	0.231669564907228
ENSFHEP00000027379	0.0522776315145013
ENSFHEP00000000926	0.786397872217435
ENSFHEP00000009335	0.570361195226334
ENSFHEP00000025674	0.979168343610152
ENSFHEP00000005991	0.745341661193318
ENSFHEP00000008925	0.191194686149192
ENSFHEP00000013399	0.524846347475207
ENSFHEP00000015318	0.121014012334019
ENSFHEP00000015771	0.172592897380038
ENSFHEP00000030964	0.158240468211157
ENSFHEP00000033811	0.603085744457
ENSFHEP00000020427	0.556395681290982
ENSFHEP00000009824	0.699597311763788
ENSFHEP00000001012	0.882337344777076
ENSFHEP00000018663	0.859079251724369
ENSFHEP00000022455	0.214244781638091
ENSFHEP00000005676	0.849721836038631
ENSFHEP00000010550	0.544668476088953
ENSFHEP00000020646	0.380934377515683
ENSFHEP00000031618	0.781837865569237
ENSFHEP00000008734	0.463937979629771
ENSFHEP00000010975	0.507916449942792
ENSFHEP00000016118	0.766132302846814
ENSFHEP00000032339	0.241504403326746
ENSFHEP00000006947	0.099229795755269
ENSFHEP00000007940	0.24219872275982
ENSFHEP00000005350	0.425695687617964
ENSFHEP00000011979	0.138129660172152
ENSFHEP00000030163	0.155728721580381
ENSFHEP00000005460	0.296227837233426
ENSFHEP00000011150	0.486100341980354
ENSFHEP00000031802	0.0644690322696408
ENSFHEP00000024076	0.557559299308649
ENSFHEP00000006148	0.601753353843278
ENSFHEP00000005295	0.151811119593298
ENSFHEP00000018658	0.0373805010254046
ENSFHEP00000001743	0.118347811314715
ENSFHEP00000009986	0.860848274519457
ENSFHEP00000010081	0.141513000770695
ENSFHEP00000029525	0.263451771074433
ENSFHEP00000004567	0.423398829068278
ENSFHEP00000014131	0.484448984785838
ENSFHEP00000001455	0.17403082165278
ENSFHEP00000003994	0.427751820150835
ENSFHEP00000004412	0.0343453568730021
ENSFHEP00000006519	0.0123419743266038
ENSFHEP00000007152	0.655152370934773
ENSFHEP00000007582	0.846563527512204
ENSFHEP00000009713	0.193651924946108
ENSFHEP00000011596	0.57632986419006
ENSFHEP00000013625	0.702142810073684
ENSFHEP00000015079	0.528150219926257
ENSFHEP00000016786	0.144782569278663
ENSFHEP00000019380	0.110893078126716
ENSFHEP00000019868	0.0698626258739212
ENSFHEP00000024907	0.918674986651912
ENSFHEP00000025014	0.409346019789375
ENSFHEP00000025240	0.336196675761159
ENSFHEP00000027198	0.614469870569425
ENSFHEP00000028144	0.217154768824122
ENSFHEP00000028159	0.0742073074728736
ENSFHEP00000029001	0.716908622184603
ENSFHEP00000030208	0.162058025583716
ENSFHEP00000030972	0.114213501050845
ENSFHEP00000031045	0.549629036832666
ENSFHEP00000033094	0.0120291387605225
ENSFHEP00000033298	0.615807270238247
ENSFHEP00000034662	0.136361811884505
ENSFHEP00000034980	0.756392547877227
ENSFHEP00000018458	0.0959939077973439
ENSFHEP00000009374	0.47937914763781
ENSFHEP00000033170	0.465710138913172
ENSFHEP00000019825	0.658668291668439
ENSFHEP00000005041	0.0916187160018391
ENSFHEP00000011184	0.897058339636922
ENSFHEP00000016365	0.541320945120939
ENSFHEP00000020819	0.26686366043304
ENSFHEP00000034056	0.0438429626571128
ENSFHEP00000004320	0.38540114429938
ENSFHEP00000004438	0.318085285639444
ENSFHEP00000015726	0.945690932624146
ENSFHEP00000022385	0.848065594738806
ENSFHEP00000025986	0.304200251153398
ENSFHEP00000029547	0.00932418058543837
ENSFHEP00000000753	0.269408719494666
ENSFHEP00000015627	0.207396313980071
ENSFHEP00000016230	0.594228117656932
ENSFHEP00000020452	0.819209383281661
ENSFHEP00000022957	0.134432237022097
ENSFHEP00000028542	0.468869126443021
ENSFHEP00000024726	0.1476753213883
ENSFHEP00000011271	0.0344116238223228
ENSFHEP00000030983	0.873017950511603
ENSFHEP00000005922	0.0516517386552995
ENSFHEP00000009674	0.363969125631935
ENSFHEP00000015426	0.275891596706377
ENSFHEP00000026058	0.268647680915397
ENSFHEP00000026804	0.100105683047744
ENSFHEP00000029213	0.893347673873942
ENSFHEP00000031782	0.213568410533709
ENSFHEP00000000786	0.711826637317958
ENSFHEP00000004668	0.101101715586935
ENSFHEP00000006041	0.479022314116513
ENSFHEP00000006244	0.48273948160672
ENSFHEP00000007143	0.678695608217414
ENSFHEP00000007815	0.197427332953283
ENSFHEP00000013628	0.289362574521948
ENSFHEP00000016005	0.0751933617659352
ENSFHEP00000024929	0.029936121479415
ENSFHEP00000025892	0.952012499337838
ENSFHEP00000026422	0.153596642710466
ENSFHEP00000027241	0.924892589196856
ENSFHEP00000028336	0.121338890268967
ENSFHEP00000034969	0.393087445438847
ENSFHEP00000004161	0.717816881051064
ENSFHEP00000005767	0.80839403026717
ENSFHEP00000008534	0.257267262726497
ENSFHEP00000011614	0.978570394160781
ENSFHEP00000013196	0.357001772405627
ENSFHEP00000035006	0.670171869324033
ENSFHEP00000011556	0.975824307217861
ENSFHEP00000012191	0.0914690041068382
ENSFHEP00000015103	0.0648151338680727
ENSFHEP00000017435	0.0764579849034505
ENSFHEP00000018099	0.481848206239843
ENSFHEP00000004882	0.322892686232692
ENSFHEP00000029968	0.0173136773400584
ENSFHEP00000032184	0.116847329615887
ENSFHEP00000006744	0.765732863002491
ENSFHEP00000003676	0.0700672413970062
ENSFHEP00000012296	0.0275949634415606
ENSFHEP00000014741	0.799767370388206
ENSFHEP00000023542	0.497595532799941
ENSFHEP00000000511	0.321916884752694
ENSFHEP00000001797	0.349161920116484
ENSFHEP00000002406	0.117288632723412
ENSFHEP00000004049	0.00573137135731971
ENSFHEP00000004569	0.972316720277877
ENSFHEP00000005156	0.456585818304981
ENSFHEP00000005160	0.205454528828765
ENSFHEP00000006730	0.465710138913129
ENSFHEP00000007156	0.155419231678469
ENSFHEP00000007746	0.731102466567694
ENSFHEP00000009741	0.288389588234596
ENSFHEP00000009999	0.769424650889104
ENSFHEP00000010296	0.877210681318229
ENSFHEP00000011707	0.0644351910426388
ENSFHEP00000012568	0.567849654318413
ENSFHEP00000013927	0.185082537611722
ENSFHEP00000015007	0.588323819098588
ENSFHEP00000016212	0.038959553020192
ENSFHEP00000018225	0.595276341406878
ENSFHEP00000019896	0.248944708200404
ENSFHEP00000020191	0.14407031055297
ENSFHEP00000020328	0.754132222276462
ENSFHEP00000021081	0.320481945892568
ENSFHEP00000022614	0.263110566136256
ENSFHEP00000023432	0.104094696446006
ENSFHEP00000023748	0.732600107227036
ENSFHEP00000025796	0.10094187122283
ENSFHEP00000026888	0.163888227346258
ENSFHEP00000027352	0.964824505758179
ENSFHEP00000028460	0.31853291905548
ENSFHEP00000029146	0.00391178523547967
ENSFHEP00000029162	0.46571013891313
ENSFHEP00000029535	0.192005376240208
ENSFHEP00000030075	0.155232117640702
ENSFHEP00000031799	0.39584077984331
ENSFHEP00000033276	0.538922462947164
ENSFHEP00000024722	0.286006429357194
ENSFHEP00000000972	0.94798788302287
ENSFHEP00000028986	0.475328374858599
ENSFHEP00000014451	0.00414966523494708
ENSFHEP00000014585	0.0111501464573618
ENSFHEP00000018297	0.464076995682059
ENSFHEP00000023496	0.576068556676207
ENSFHEP00000027691	0.0820824427443012
ENSFHEP00000030298	0.751323008190104
ENSFHEP00000014486	0.0328184636542362
ENSFHEP00000003136	0.721790851141744
ENSFHEP00000024552	0.443821230738011
ENSFHEP00000034899	0.310402226220932
ENSFHEP00000033611	0.395994393505125
ENSFHEP00000030376	0.966207557484037
ENSFHEP00000005951	0.397245101406144
ENSFHEP00000025067	0.697805977123473
ENSFHEP00000026902	0.0559854411117139
ENSFHEP00000020294	0.29263666547005
ENSFHEP00000022170	0.121547635958111
ENSFHEP00000022683	0.111369539016364
ENSFHEP00000023599	0.00224031530686232
ENSFHEP00000031470	0.886291222671972
ENSFHEP00000003694	0.546962128909125
ENSFHEP00000012400	0.472412371206516
ENSFHEP00000027273	0.389637211345382
ENSFHEP00000031637	0.0403986259181695
ENSFHEP00000003956	0.997321236363012
ENSFHEP00000014746	0.433852810725449
ENSFHEP00000019403	0.0051156028033432
ENSFHEP00000035175	0.311867937257933
ENSFHEP00000006403	0.349161920116484
ENSFHEP00000010541	0.0321739151126153
ENSFHEP00000012733	0.213969557176863
ENSFHEP00000018969	0.628669573048282
ENSFHEP00000023644	0.383905837062704
ENSFHEP00000026829	0.420114020777068
ENSFHEP00000007483	0.954001712530523
ENSFHEP00000008012	0.99018255947524
ENSFHEP00000026122	0.0963047495977426
ENSFHEP00000027771	0.110676308901405
ENSFHEP00000031278	0.705033247436389
ENSFHEP00000031349	0.0514523877379764
ENSFHEP00000034358	0.221331885017648
ENSFHEP00000026324	0.491523510840569
ENSFHEP00000027075	0.0511500943208345
ENSFHEP00000002126	0.624475252983677
ENSFHEP00000005677	0.741419334305519
ENSFHEP00000020099	0.282982519298342
ENSFHEP00000022447	0.401032644641895
ENSFHEP00000022696	0.45203496174873
ENSFHEP00000002500	0.0496519896011865
ENSFHEP00000004576	0.673193027774313
ENSFHEP00000007488	0.882437340659939
ENSFHEP00000010618	0.473444024236072
ENSFHEP00000015958	0.86806925248093
ENSFHEP00000016371	0.987426081203088
ENSFHEP00000020081	0.385286657187153
ENSFHEP00000028022	0.629178860237432
ENSFHEP00000009500	0.123700981774157
ENSFHEP00000005224	0.929070663701418
ENSFHEP00000011759	0.516597792694443
ENSFHEP00000018062	0.105088122584508
ENSFHEP00000019074	0.0198108845505977
ENSFHEP00000021478	0.894210597905039
ENSFHEP00000029744	0.640834624590476
ENSFHEP00000027367	0.0280248034282008
ENSFHEP00000003363	0.480193703103632
ENSFHEP00000029909	0.10785784566509
ENSFHEP00000001396	0.359388818099016
ENSFHEP00000002117	0.546861438134695
ENSFHEP00000011562	0.113177004246253
ENSFHEP00000034471	0.417859602801447
ENSFHEP00000013461	0.99689996581066
ENSFHEP00000010699	0.38582948894402
ENSFHEP00000024940	0.225849537846363
ENSFHEP00000025498	0.246385115447756
ENSFHEP00000017421	0.0688767329218131
ENSFHEP00000022151	0.906837943285354
ENSFHEP00000031192	0.146353211890755
ENSFHEP00000003727	0.610050121275503
ENSFHEP00000005058	0.400249718694426
ENSFHEP00000005471	0.217303524806683
ENSFHEP00000005924	0.556952316174926
ENSFHEP00000022143	0.0243384617605083
ENSFHEP00000022826	0.476772461834332
ENSFHEP00000003182	0.666672922267237
ENSFHEP00000004131	0.793254744693411
ENSFHEP00000008488	0.126095617077567
ENSFHEP00000010125	0.0792142717602696
ENSFHEP00000012153	0.708948919638882
ENSFHEP00000012218	0.0314410111060303
ENSFHEP00000015206	0.991106829872635
ENSFHEP00000016426	0.88451982384534
ENSFHEP00000020934	0.450755770074844
ENSFHEP00000022724	0.0349533313242341
ENSFHEP00000024206	0.0574083430898048
ENSFHEP00000026960	0.981853424438893
ENSFHEP00000027195	0.514247566814104
ENSFHEP00000027528	0.323794645097727
ENSFHEP00000028066	0.814374366336255
ENSFHEP00000031494	0.0213525039723941
ENSFHEP00000032262	0.974543081140865
ENSFHEP00000032434	0.524317437271189
ENSFHEP00000033512	0.0828612456013935
ENSFHEP00000034916	0.16248267900602
ENSFHEP00000032692	0.521501319617407
ENSFHEP00000019716	0.845869037689346
ENSFHEP00000029163	0.790126279884451
ENSFHEP00000017649	0.0519260560982806
ENSFHEP00000005484	0.516144596254947
ENSFHEP00000006035	0.851708018747377
ENSFHEP00000018102	0.00986350290432864
ENSFHEP00000020248	0.182526802736324
ENSFHEP00000025023	0.0298398145026673
ENSFHEP00000028338	0.092642557630381
ENSFHEP00000028921	0.0248286736775116
ENSFHEP00000030483	0.196879642925957
ENSFHEP00000004552	0.589700177521376
ENSFHEP00000008495	0.830896932987571
ENSFHEP00000008727	0.000955186543316037
ENSFHEP00000010464	0.399525331761491
ENSFHEP00000011922	0.776146526641811
ENSFHEP00000016561	0.372588743438402
ENSFHEP00000019556	0.363958833022492
ENSFHEP00000021732	0.829044019076821
ENSFHEP00000023695	0.566532234547445
ENSFHEP00000024376	0.440590177944301
ENSFHEP00000028084	0.0388736231657085
ENSFHEP00000030720	0.110946556032509
ENSFHEP00000031654	0.126843013309851
ENSFHEP00000033596	0.159117440204833
ENSFHEP00000033661	0.237621642376293
ENSFHEP00000011938	0.121767952360485
ENSFHEP00000012086	0.4451522742117
ENSFHEP00000012743	0.686462826254856
ENSFHEP00000026505	0.357826365767763
ENSFHEP00000009930	0.685508662744406
ENSFHEP00000000951	0.871696830675445
ENSFHEP00000022606	0.430434311285595
ENSFHEP00000028110	0.629597359938254
ENSFHEP00000000261	0.892017595455979
ENSFHEP00000004795	0.247389483064857
ENSFHEP00000006736	0.0600151807766544
ENSFHEP00000007127	0.539474930002142
ENSFHEP00000007618	0.418546314191012
ENSFHEP00000008316	0.0858699356818516
ENSFHEP00000009835	0.928817118739291
ENSFHEP00000011229	0.0622240599358016
ENSFHEP00000016406	0.821607490029232
ENSFHEP00000027851	0.170249174189452
ENSFHEP00000030938	0.209210761426698
ENSFHEP00000034794	0.547869601223144
ENSFHEP00000026732	0.64885105957748
ENSFHEP00000000349	0.0963804051407469
ENSFHEP00000004863	0.828852404476453
ENSFHEP00000005320	0.847238768248113
ENSFHEP00000008591	0.608288762638572
ENSFHEP00000009090	0.383137478105017
ENSFHEP00000011377	0.928262205529039
ENSFHEP00000012960	0.259079712845817
ENSFHEP00000013437	0.805216322965269
ENSFHEP00000015024	0.101482589872034
ENSFHEP00000017774	0.512869403132278
ENSFHEP00000019561	0.710139286929684
ENSFHEP00000019918	0.698377852860668
ENSFHEP00000020262	0.0529387038738361
ENSFHEP00000020561	0.792599513295917
ENSFHEP00000020801	0.412353701379669
ENSFHEP00000025447	0.800286384291332
ENSFHEP00000025820	0.480719180438617
ENSFHEP00000026656	0.337951371740399
ENSFHEP00000027103	0.87079279371102
ENSFHEP00000030142	0.572078886527055
ENSFHEP00000032907	0.644746556937042
ENSFHEP00000033000	0.35942576031041
ENSFHEP00000000775	0.036188273324167
ENSFHEP00000003999	0.793569198171005
ENSFHEP00000004238	0.443621139412007
ENSFHEP00000007688	0.358001579645013
ENSFHEP00000008481	0.545874524202691
ENSFHEP00000010673	0.497264903983379
ENSFHEP00000013071	0.550141487523505
ENSFHEP00000018691	0.750678383085245
ENSFHEP00000020720	0.219791228103644
ENSFHEP00000022892	0.710139286929685
ENSFHEP00000032295	0.593410121503068
ENSFHEP00000034757	0.235545810323561
ENSFHEP00000035145	0.614594070590373
ENSFHEP00000013692	0.484560644844998
ENSFHEP00000008811	0.18030233103572
ENSFHEP00000013036	0.121338890268967
ENSFHEP00000013613	0.121861465428625
ENSFHEP00000019369	0.510120658533842
ENSFHEP00000020481	0.222580447200968
ENSFHEP00000008552	0.202146855048906
ENSFHEP00000009554	0.183635457967305
ENSFHEP00000031113	0.119833743458954
ENSFHEP00000033263	0.181075819254157
ENSFHEP00000013293	0.295373023736867
ENSFHEP00000020864	0.539474930002145
ENSFHEP00000000076	0.0764166658448956
ENSFHEP00000009268	0.0377001590685743
ENSFHEP00000019456	0.575000157259045
ENSFHEP00000012792	0.049610368850649
ENSFHEP00000026139	0.737070308642997
ENSFHEP00000000357	0.789135735999591
ENSFHEP00000019679	0.129102704459589
ENSFHEP00000024392	0.175425965605813
ENSFHEP00000027058	0.902991016269776
ENSFHEP00000032882	0.00879004063557797
ENSFHEP00000018168	0.726531887156186
ENSFHEP00000006099	0.19598306219039
ENSFHEP00000016172	0.0380050399696036
ENSFHEP00000028137	0.252382632931468
ENSFHEP00000017822	0.408050308295334
ENSFHEP00000021098	0.37017494194389
ENSFHEP00000032273	0.698880623226128
ENSFHEP00000005197	0.804155783084788
ENSFHEP00000009384	0.358473022046444
ENSFHEP00000002154	0.825835171793117
ENSFHEP00000002850	0.110146673304437
ENSFHEP00000003195	0.269506528504701
ENSFHEP00000006814	0.178347624023245
ENSFHEP00000007339	0.792789504950458
ENSFHEP00000007414	0.473614901781723
ENSFHEP00000007789	0.824713930239273
ENSFHEP00000010183	0.677846271339867
ENSFHEP00000010257	0.953619585170196
ENSFHEP00000010969	0.00635027714753697
ENSFHEP00000011155	0.0422221674911928
ENSFHEP00000012310	0.0700901809181437
ENSFHEP00000013412	0.0837903632803225
ENSFHEP00000014686	0.98225789730078
ENSFHEP00000015416	0.489330345637673
ENSFHEP00000015843	0.530885548827937
ENSFHEP00000017175	0.677129505872985
ENSFHEP00000019346	0.023376057828066
ENSFHEP00000021042	0.497531639833952
ENSFHEP00000022792	0.469099815277004
ENSFHEP00000023230	0.100642438588588
ENSFHEP00000023257	0.700139395235643
ENSFHEP00000024754	0.02075396415936
ENSFHEP00000026165	0.8945101308887
ENSFHEP00000028176	0.681306253870084
ENSFHEP00000028503	0.987709559758419
ENSFHEP00000034789	0.654139132682215
ENSFHEP00000022338	0.653401576024008
ENSFHEP00000024090	0.787553587105344
ENSFHEP00000030337	0.0378625951995676
ENSFHEP00000032035	0.155023647949347
ENSFHEP00000029073	0.272275851875124
ENSFHEP00000006484	0.831070656593499
ENSFHEP00000011656	0.0915848349542546
ENSFHEP00000014229	0.0208314497848449
ENSFHEP00000015491	0.885813286959444
ENSFHEP00000021584	0.3917218361069
ENSFHEP00000022146	0.651460345528704
ENSFHEP00000022255	0.945458698450153
ENSFHEP00000022936	0.0814229950267886
ENSFHEP00000024549	0.710037213994235
ENSFHEP00000030109	0.946548361169596
ENSFHEP00000031710	0.779791327710702
ENSFHEP00000000077	0.156951944726191
ENSFHEP00000034375	0.234244126952015
ENSFHEP00000003959	0.622148556107852
ENSFHEP00000020551	0.415617383514951
ENSFHEP00000025321	0.312930454217153
ENSFHEP00000002279	0.200210456913929
ENSFHEP00000004240	0.642935429320476
ENSFHEP00000007283	0.1010090314957
ENSFHEP00000015495	0.460974754665989
ENSFHEP00000020841	0.644259708915608
ENSFHEP00000004143	0.526803813840794
ENSFHEP00000021515	0.289492371206084
ENSFHEP00000017107	0.788415992754806
ENSFHEP00000020092	0.378498129573537
ENSFHEP00000034024	0.779468993154547
ENSFHEP00000002764	0.319366536869021
ENSFHEP00000018434	0.904302382635856
ENSFHEP00000019530	0.167920409393248
ENSFHEP00000022078	0.657750661993002
ENSFHEP00000023247	0.834146384750223
ENSFHEP00000001544	0.0375668158515932
ENSFHEP00000005135	0.759810329816286
ENSFHEP00000012547	0.297634730634447
ENSFHEP00000012745	0.835399483490431
ENSFHEP00000016745	0.485764229954113
ENSFHEP00000017984	0.505348592929219
ENSFHEP00000025191	0.891083116906979
ENSFHEP00000031780	0.459462771495161
ENSFHEP00000033583	0.98147472467402
ENSFHEP00000001413	0.375023895047401
ENSFHEP00000002309	0.556987618566856
ENSFHEP00000002370	0.864225451121879
ENSFHEP00000005666	0.319194151797681
ENSFHEP00000006008	0.677129505872986
ENSFHEP00000011877	0.0986205560300908
ENSFHEP00000012259	0.975056029990484
ENSFHEP00000013318	0.369378587626103
ENSFHEP00000016180	0.314942833485023
ENSFHEP00000016950	0.0966288999070809
ENSFHEP00000025083	0.14350749644609
ENSFHEP00000025567	0.725984316599366
ENSFHEP00000027459	0.84372477043534
ENSFHEP00000031584	0.0418603345542018
ENSFHEP00000032276	0.209413328451003
ENSFHEP00000034092	0.115615900724265
ENSFHEP00000000227	0.646871487184853
ENSFHEP00000000436	0.0708186270120622
ENSFHEP00000005031	0.638517633323217
ENSFHEP00000012239	0.072852908325684
ENSFHEP00000019123	0.209867257888497
ENSFHEP00000033709	0.410049164330109
ENSFHEP00000013326	0.869831268522006
ENSFHEP00000005903	0.845232947109424
ENSFHEP00000008279	0.636813650744178
ENSFHEP00000010323	0.929480811578845
ENSFHEP00000001454	0.822845316677538
ENSFHEP00000008055	0.916190219349266
ENSFHEP00000025510	0.256494225874438
ENSFHEP00000030676	0.573590168426031
ENSFHEP00000031563	0.213568794008661
ENSFHEP00000005726	0.000711978844679375
ENSFHEP00000005999	0.859587663707633
ENSFHEP00000034158	0.353970090651134
ENSFHEP00000000382	0.504337431222785
ENSFHEP00000018603	0.563998353267514
ENSFHEP00000008880	0.0425976367475051
ENSFHEP00000002409	0.564742098069614
ENSFHEP00000016711	0.0059954047538064
ENSFHEP00000001043	0.126402166439694
